date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
1991-02-22,31.9,15.9,0,21.57,4.71,3.46,25.7
1991-02-23,33.6,20,0,20.98,4.92,3.62,27.8
1991-02-24,32.3,18.1,0,21.34,4.88,3.31,27.8
1991-02-25,34,19.7,0,20.92,4.92,3.63,28.8
1991-02-26,34.7,21.8,0,21.11,5.28,4.01,29.3
1991-02-27,30.5,20.5,0,21.26,4.86,2.64,28.3
1991-02-28,31.7,19.8,0.6,20.34,4.4,2.78,28.6
1991-03-01,30.2,22.4,0.4,16.06,3.74,2.44,27.9
1991-03-02,30.7,21,0,19.94,4.38,2.49,28.5
1991-03-03,31.2,20.9,0.1,19.47,4.36,2.83,28.4
1991-03-04,33.1,20.4,0,21.79,5.18,3.56,28.6
1991-03-05,32.4,20.6,5.3,20.7,4.69,2.93,28.6
1991-03-06,31.5,20.3,3.2,20.99,4.55,2.6,27.7
1991-03-07,31,20.5,0,22.86,4.78,2.92,27.6
1991-03-08,31.2,20.7,0,19.89,4.29,2.74,27.9
1991-03-09,31.8,20.4,0,19.96,4.45,2.68,28.5
1991-03-10,33.8,23.1,0.8,20.13,4.78,2.8,29.6
1991-03-11,34.6,23.8,0.1,21.35,5.05,3.32,30.6
1991-03-12,34.7,24.6,0.8,21.2,4.91,3.38,30.9
1991-03-13,33.1,24.6,1.8,20.31,4.53,2.72,30.4
1991-03-14,32.4,23,5.7,20.43,4.43,2.19,29.7
1991-03-15,32.6,23.7,0.3,21.04,4.69,2.34,29.9
1991-03-16,34.1,23.4,0.6,22.43,4.99,2.95,30.3
1991-03-17,34.2,23,0,21.2,4.62,3.43,30.7
1991-03-18,35.4,23.5,0,22.95,5.43,3.7,31.3
1991-03-19,36.6,23.8,0,23.36,6.06,4.34,31.6
1991-03-20,37.3,23.9,0,23.03,5.87,4.73,31.9
1991-03-21,36.3,25,0,23.64,5.43,4.09,32.8
1991-03-22,35.8,24.4,0.1,20.71,5.59,4.41,32.2
1991-03-23,33.6,21.8,0,21.71,5.47,3.42,31.3
1991-03-24,32.4,20.9,3.4,18.89,4.46,2.37,30.6
1991-03-25,31.6,20.3,0.5,24.9,5.27,2.98,29.7
1991-03-26,32.1,21.2,0.1,21.98,5.02,2.81,29.8
1991-03-27,33.3,23.6,0.5,20.82,4.71,2.58,31
1991-03-28,34.1,24,1.8,21.76,4.86,2.87,31.6
1991-03-29,36.1,25,0,23,5.84,3.93,32
1991-03-30,37,24.6,0,24.72,6.05,4.66,32.9
1991-03-31,38.3,23.8,0,24.47,6.19,5.04,33.5
1991-04-01,36.6,25.5,0.6,18.15,5.51,4.2,32.6
1991-04-02,37.2,26.7,1.6,23.05,6.63,3.7,33
1991-04-03,36.9,26,0.6,22.47,6.04,4.01,33.3
1991-04-04,36.9,25.4,0.5,22.08,5.8,4.21,33.1
1991-04-05,36.6,26.6,0,21.59,5.98,4.12,33.3
1991-04-06,35.5,26.9,0.1,19.17,5.17,3.89,32.7
1991-04-07,34.5,26.1,0,20.4,5.46,3.39,32.7
1991-04-08,35.5,24.7,0.1,23.84,5.95,3.8,33.2
1991-04-09,36.3,26,1.2,23.84,5.82,3.98,33.4
1991-04-10,36.1,25.4,2.8,22.69,5.35,4.05,32.6
1991-04-11,34.1,23.7,0.8,22.78,5.18,3.31,32.2
1991-04-12,34.6,24.6,1.7,22.9,5.22,3.32,32.6
1991-04-13,34.3,24.9,4.1,22.72,5.05,2.9,32.4
1991-04-14,35,24.9,0,23.77,5.7,2.87,32.3
1991-04-15,37.5,25.7,1,24.98,6.07,3.89,33.3
1991-04-16,37.7,27.1,0,24.84,5.97,4.48,34
1991-04-17,37.2,25.7,0,26.25,6.2,4.88,34
1991-04-18,36.9,26.2,0,24.15,5.58,4.68,34.2
1991-04-19,36.9,25.3,0,23.53,5.9,4.16,34.4
1991-04-20,38.3,26.9,0.1,24.03,6.1,5.39,34.8
1991-04-21,38.1,25.9,0.1,24.91,6.44,4.41,34.8
1991-04-22,37.3,27.1,1.6,23.94,6.47,3.73,34.7
1991-04-23,37.8,27,0,25.58,6.9,3.93,34.7
1991-04-24,36.8,26.7,27.1,22.44,5.7,3.44,33.6
1991-04-25,35.2,26.5,0.8,24.7,5.74,2.83,32.4
1991-04-26,35.4,25.5,0,25.56,6.35,3.28,32
1991-04-27,34.6,25.6,0.1,21.2,5.18,2.82,31.6
1991-04-28,30.6,25.2,1.8,10.56,2.81,1.4,29.6
1991-04-29,27.7,23.6,14.8,7.15,2.66,1.14,26.5
1991-04-30,35,24.4,0,25.05,6.2,2.8,29.8
1991-05-01,37.8,26.5,0,26.21,6.39,3.68,32
1991-05-02,35.2,27.4,0,22.64,5.68,2.4,32.2
1991-05-03,35.8,28.3,0,23.18,5.99,2.57,32.8
1991-05-04,35.7,28.5,0,21.1,5.71,2.65,33
1991-05-05,35.5,28.1,0,20.36,5.56,2.42,32.8
1991-05-06,36.6,27.9,0,24.04,6.36,2.96,33.6
1991-05-07,37.5,28,0,25.38,6.72,3.2,34.2
1991-05-08,36.7,28.5,0,22.89,6.36,2.95,34.2
1991-05-09,36.1,28.7,0,21.44,5.96,2.72,34
1991-05-10,35.5,28.7,0,19.54,5.64,2.53,33.7
1991-05-11,36.6,28.8,0,21.5,6.11,2.94,34.1
1991-05-12,36.6,28.5,0,21.12,5.98,3.11,34.4
1991-05-13,36.8,27.6,0,22.38,6.18,3.34,34.5
1991-05-14,36.6,27.5,0,25.07,6.48,3.07,34.7
1991-05-15,36.2,27.7,0,22.57,6.03,2.94,34.3
1991-05-16,35.3,27.6,0,18.97,5.31,2.61,33.6
1991-05-17,36.2,27,7.6,18.84,5.15,3.04,33.2
1991-05-18,36.9,27.1,0,26.44,6.73,3.13,33.9
1991-05-19,34.4,27,11.3,17.87,4.96,2.34,32.4
1991-05-20,33.1,26.8,6.8,13.36,3.3,1.75,30.5
1991-05-21,33.9,27.3,1.3,18.76,4.4,2.16,31.5
1991-05-22,35.9,27.4,0,23.66,5.89,2.71,32.6
1991-05-23,36.3,27.5,0,25.75,6.42,2.84,33.2
1991-05-24,36.5,28.2,0,23.95,6.32,2.81,33.6
1991-05-25,34.8,28.7,0,14.56,4.36,2.32,32.6
1991-05-26,34.3,27.4,5.5,14.28,4.44,2.08,32.3
1991-05-27,32.9,26.2,35.4,8.23,1.93,1.59,29.5
1991-05-28,34,25.6,13.1,16.64,4.04,1.92,30.3
1991-05-29,32.6,26.2,8.6,17,4.03,1.57,30.4
1991-05-30,33,26,7.7,18.86,4.43,1.92,30.5
1991-05-31,32.4,26.4,5.6,21.92,4.76,1.6,30.9
1991-06-01,30.4,26.3,2.4,13.76,2.99,1.26,29.6
1991-06-02,32.3,25.3,0,21.92,4.9,1.82,30.2
1991-06-03,31.8,27,9.2,17.96,3.92,1.16,30.3
1991-06-04,31.7,26.7,9.5,16.74,3.54,1.43,29.9
1991-06-05,30.9,25.7,14,13.73,2.96,1.18,29.1
1991-06-06,26.6,25.6,35.2,3.11,0.81,0.26,27.3
1991-06-07,29.6,24.9,27.3,10.63,2.19,0.89,27.9
1991-06-08,31.8,25.4,16.9,16.85,3.58,1.46,29.3
1991-06-09,31.2,26,31.4,11.56,2.51,1.09,29.2
1991-06-10,30.4,26.7,5.3,11.8,2.62,0.95,29.2
1991-06-11,29.9,26.5,12.8,11.24,2.53,0.81,28.9
1991-06-12,30.4,26.3,5.7,15.33,3.3,1.02,29
1991-06-13,30.5,26.1,4.6,15.87,3.49,0.95,29.1
1991-06-14,31.4,26.5,8.7,18.18,3.97,1.16,29.7
1991-06-15,31.1,27.7,17,15.18,3.33,1.02,29.7
1991-06-16,33.4,27.1,14.8,16.5,3.69,1.6,30.2
1991-06-17,34.5,27.7,1.1,20.66,4.8,1.98,31.2
1991-06-18,34.7,28.4,0.6,22.05,5.16,2.26,31.6
1991-06-19,34,28.4,0.6,21.84,5.02,2.01,31.7
1991-06-20,34.1,28,0.2,21.02,4.81,2.08,31.6
1991-06-21,32.7,27.5,0.3,20.44,4.54,1.57,31.3
1991-06-22,33.3,27.2,1,22,4.84,1.66,31.3
1991-06-23,34.4,28.4,3.5,19.92,4.69,1.83,31.5
1991-06-24,35.1,27.9,3.5,24.7,5.7,2.12,32
1991-06-25,34.9,28.6,0,21,5.01,1.94,32.1
1991-06-26,35.3,28.8,0,21.66,5.18,2.25,32.2
1991-06-27,34.2,27.5,21.7,16.06,3.88,1.81,31.6
1991-06-28,29.6,27.1,44.9,10.05,2.22,0.71,29.7
1991-06-29,30.3,25.8,31.3,15.59,3.22,0.91,29.4
1991-06-30,30.1,26.4,12.4,13.43,2.88,0.8,29.4
1991-07-01,32.2,26.9,11.5,15.54,3.43,1.46,29.9
1991-07-02,31.9,26.6,17.9,14.83,3.22,1.23,29.9
1991-07-03,31.4,27,49.5,11.65,2.5,0.89,29.4
1991-07-04,29.1,26.6,25.9,7.44,1.86,0.68,28.3
1991-07-05,32.4,27.3,5.2,15.65,3.65,1.46,29.7
1991-07-06,32.1,26.9,15.7,15.74,3.36,1.32,29.9
1991-07-07,31.9,26.7,7.9,17.68,3.84,1.24,30.3
1991-07-08,31.3,26.4,14.4,15.63,3.35,1.25,29.9
1991-07-09,31.4,26.4,5.6,16.09,3.48,1.28,29.7
1991-07-10,31.3,26.5,1.3,19.16,4.19,1.38,29.9
1991-07-11,31.1,25.9,4.4,16.95,3.68,1.2,29.6
1991-07-12,31.4,26.2,1.1,18.75,4.07,1.34,29.9
1991-07-13,31.7,26.3,1.4,19.26,4.18,1.48,30.1
1991-07-14,33.2,26.3,2,19.46,4.32,1.8,30.5
1991-07-15,31.3,26.5,5.1,15.16,3.29,1.18,29.8
1991-07-16,30.4,26.3,14.2,14.19,3.2,1.07,29.4
1991-07-17,31.1,26,7,16.25,3.55,1.33,29.2
1991-07-18,30,26,7.1,11.69,2.61,0.98,28.6
1991-07-19,31.3,26.5,11.7,12.25,2.69,1.11,28.8
1991-07-20,28.7,25.6,58.7,7.22,1.62,0.6,28.1
1991-07-21,28.8,25.2,26.7,4.76,1.11,0.6,27.4
1991-07-22,30.9,25.5,14.8,12.42,3.2,1.24,28.1
1991-07-23,31.9,26.9,0.8,18.28,4.38,1.56,29.4
1991-07-24,31.3,26.9,12.9,13.55,2.95,1.22,29.4
1991-07-25,31.8,25.5,11,16.2,3.5,1.5,29.5
1991-07-26,32.1,25.8,1.3,18.89,4.02,1.41,30.2
1991-07-27,31.8,26.6,4.7,19.3,4.37,1.42,30.4
1991-07-28,31.4,27,2.9,15.24,3.86,1.28,29.8
1991-07-29,29.9,26.2,10.6,12.75,2.97,0.88,28.9
1991-07-30,31.3,26.3,2.5,19.05,4.15,1.13,29.8
1991-07-31,33.1,27.1,7.3,19.63,4.43,1.67,30.6
1991-08-01,33.2,27.3,9,17.96,4.05,1.74,30.5
1991-08-02,32.2,27.5,10,15.62,3.53,1.44,30.2
1991-08-03,30.5,27,24.2,10.52,2.3,0.86,29.1
1991-08-04,30.4,26.7,12.7,13.59,2.96,1.04,29.1
1991-08-05,30.3,25.7,12.4,13.94,2.95,0.92,29
1991-08-06,30.1,25.4,13.7,12.09,2.59,0.97,28.8
1991-08-07,31,25.6,7.3,17.16,3.65,1.24,29.3
1991-08-08,31.4,26.1,4,19.32,4.1,1.24,29.9
1991-08-09,31.4,25.9,6.6,15.75,3.44,1.33,29.7
1991-08-10,31.8,25.9,7,16.08,3.46,1.44,30
1991-08-11,30.8,25.9,5.9,13.22,2.88,1.17,29.7
1991-08-12,30.9,26.4,11.2,11.47,2.66,1.11,29.3
1991-08-13,31.6,26.3,2.6,18,3.95,1.16,29.6
1991-08-14,31,26.4,0.9,16.95,3.75,1.24,29.7
1991-08-15,31.4,26.2,9.8,16.59,3.6,1.16,29.7
1991-08-16,29.8,26,9.1,11.89,2.63,0.86,28.8
1991-08-17,31.6,26,4.7,14.08,3.08,1.49,28.8
1991-08-18,30.9,25.6,1.5,16.1,3.44,1.23,29.3
1991-08-19,32,25.9,2.5,18.39,3.91,1.41,30
1991-08-20,33.3,25.7,0.3,22.49,4.88,1.88,30.8
1991-08-21,30.6,26.8,10.9,10.89,2.43,0.91,29.6
1991-08-22,30.1,26.1,8.2,12.29,2.8,0.85,28.7
1991-08-23,31.5,26.2,1.7,17.61,3.76,1.17,29.4
1991-08-24,31.9,26.1,11.1,14.28,3.13,1.54,29.4
1991-08-25,31.1,26.6,6.6,10.26,2.29,1.23,29.1
1991-08-26,31.1,25.9,17.6,11.85,2.55,1.31,29.1
1991-08-27,28.5,25.5,18,8.35,1.84,0.58,28.2
1991-08-28,29.8,25.6,10.9,11.08,2.4,0.91,28
1991-08-29,29.8,25.3,10.3,11.57,2.49,0.99,27.9
1991-08-30,30.6,25.1,3,17.52,3.61,1.11,28.9
1991-08-31,31.1,25.2,9.1,16.29,3.41,1.34,29.1
1991-09-01,30.3,25.4,4.3,12.77,2.77,1.08,28.8
1991-09-02,29.8,25.3,15.4,11.51,2.5,1.01,28.3
1991-09-03,28.8,25.6,24.5,9.08,1.95,0.74,27.8
1991-09-04,29.5,25.5,27.3,9.64,2.06,0.87,27.8
1991-09-05,29.6,25.2,21.4,11.88,2.48,0.84,28.1
1991-09-06,31.2,26.3,7.7,14.78,3.13,1.29,28.5
1991-09-07,30.9,26,10.9,12.67,2.85,1.25,28.4
1991-09-08,31,26.2,1.6,15.06,3.61,1.6,28.8
1991-09-09,28.6,25.4,52,6.63,1.56,0.68,27.4
1991-09-10,29.4,24.9,6.6,10.46,2.25,0.84,27.9
1991-09-11,32.6,25.4,1.1,20.28,4.31,1.76,29.7
1991-09-12,31.8,25.4,17,16.39,3.49,1.52,29.6
1991-09-13,29,24.8,15,11.38,2.42,0.9,28.4
1991-09-14,30.4,24.9,4.1,14.37,3.03,1.21,28.5
1991-09-15,29.7,25.1,5.1,14.62,3.03,1.03,28.4
1991-09-16,30.1,25.3,3.9,14.85,3.09,1.03,28.5
1991-09-17,31.8,25.2,2.5,17.78,3.72,1.52,29.1
1991-09-18,32.3,25.5,1.4,19.02,4.01,1.71,29.6
1991-09-19,32.1,25.7,2,16.84,3.56,1.61,29.8
1991-09-20,32.3,26.2,3.7,18.48,3.93,1.64,30.1
1991-09-21,31.5,26,4.5,16.56,3.47,1.42,29.6
1991-09-22,30,25.2,8.6,9.96,2.13,1.03,28.2
1991-09-23,29.3,24.7,7.5,10.35,2.22,0.7,27.9
1991-09-24,30.2,25.6,13.1,15.93,3.26,1.15,28.7
1991-09-25,28,25.2,12.6,7.32,1.6,0.69,27.3
1991-09-26,29.8,24.8,4,12.82,2.63,0.75,28
1991-09-27,32,23.7,0.4,17.98,3.78,1.76,29
1991-09-28,32.2,25.4,0.1,20.08,4.25,1.95,29.4
1991-09-29,32.1,24.1,0,20.06,4.25,1.95,29.4
1991-09-30,31.7,25.2,0,18.76,3.95,1.72,29.4
1991-10-01,31.6,24.7,0.4,17.46,3.66,1.68,29.2
1991-10-02,31.9,25,0.7,18.08,3.81,1.6,29.5
1991-10-03,30.6,25.5,7.1,12.37,2.63,0.96,28.8
1991-10-04,28.9,25.3,9.5,9.35,1.98,0.84,27.8
1991-10-05,29.6,24.7,13.9,10.67,2.2,0.94,27.7
1991-10-06,29.5,24.5,17.2,9.77,2.06,1.06,27.3
1991-10-07,30.8,24.1,7,16.62,3.42,1.22,28
1991-10-08,30.8,24.3,1.9,17.75,3.64,1.3,28.8
1991-10-09,30.5,24.6,2.9,15.99,3.28,1.19,29
1991-10-10,30.2,24.9,6.7,12.51,2.62,1.08,28.4
1991-10-11,30.4,24.6,6.3,13.44,2.78,1.35,28.3
1991-10-12,29.7,24.3,9.2,11.85,2.44,1.01,27.6
1991-10-13,25,23.8,39.2,1.75,0.44,0.16,25.9
1991-10-14,28,23.9,1.3,8.3,1.83,0.93,26.3
1991-10-15,29.1,23.3,0,13.68,2.88,1.33,26.5
1991-10-16,29.9,22,0,17.53,3.59,1.55,27.1
1991-10-17,29.7,23.2,0.6,16.34,3.34,1.34,27.6
1991-10-18,31.1,22.6,0,19.62,4.13,2.16,27.4
1991-10-19,30.9,22.8,0,19.76,4.05,2.26,26.9
1991-10-20,30.6,21.8,0,18.22,3.78,1.98,26.9
1991-10-21,30,22.8,0,16.23,3.43,1.97,26.7
1991-10-22,29.5,21.3,0,17.67,3.71,1.96,26
1991-10-23,29.1,19.1,0,18.8,3.87,1.93,25.1
1991-10-24,29.5,19.6,0,18.87,3.85,1.89,25.5
1991-10-25,29.2,21.3,0,16.65,3.41,1.66,26
1991-10-26,29.1,22,0,15.22,3.15,1.51,26.4
1991-10-27,29.5,22.3,0,15.55,3.4,1.77,26.3
1991-10-28,29.7,22.4,0,18.26,3.79,1.84,26.6
1991-10-29,29.5,22.8,0.5,15.04,3.24,1.65,26.6
1991-10-30,26.4,23.4,7,5.66,1.2,0.54,25.5
1991-10-31,27.4,23,0,9.4,2.27,1.1,25.4
1991-11-01,30.2,22.5,0.2,17.28,3.56,1.68,26.7
1991-11-02,28.8,23.5,1.4,9.62,2.18,1.56,26.3
1991-11-03,26.4,22.5,2.7,5.17,1.25,0.88,25.2
1991-11-04,28.5,20.9,0,14.09,2.96,1.78,25.4
1991-11-05,28.6,19,0,16.89,3.45,2.13,24.7
1991-11-06,28.4,21,0,17.06,3.44,2.18,24.5
1991-11-07,28.2,18.6,0,17.75,3.64,2.09,24.1
1991-11-08,28.3,19.1,0,18.01,3.71,2.17,24.1
1991-11-09,28.5,16.8,0,18.29,3.69,2.31,23.6
1991-11-10,28.6,16.6,0,18.1,3.75,2.1,23.5
1991-11-11,28.8,17.6,0,17.68,3.73,2.02,23.7
1991-11-12,28.7,17.3,0,17.6,3.77,2.13,23.6
1991-11-13,28.8,17.8,0,16.9,3.68,2.13,23.6
1991-11-14,28,17.7,0,17.04,3.62,2.16,23.3
1991-11-15,26.8,17.4,0,11.46,2.58,2.01,22.5
1991-11-16,24.6,19.7,0,7.46,1.84,1.5,22.6
1991-11-17,24.6,18.5,0,7.15,1.81,1.23,22.4
1991-11-18,27.7,17.8,0,16.07,3.46,1.97,23.6
1991-11-19,27.5,17.5,0,16.03,3.47,2.09,23.3
1991-11-20,26.9,16.8,0,17.23,3.74,2.22,22.6
1991-11-21,26.4,14,0,17.4,3.67,2.19,21.6
1991-11-22,26.3,14,0,17.4,3.59,2.09,21.3
1991-11-23,26.6,13.6,0,17.31,3.63,2.03,21.2
1991-11-24,26.8,14.6,0,16.98,3.56,1.98,21.7
1991-11-25,26.9,15.1,0,16.83,3.52,2.02,22
1991-11-26,26.8,14.9,0,16.67,3.48,2.05,22.2
1991-11-27,27.1,14.5,0,16.64,3.48,2.12,22
1991-11-28,27.4,14.9,0,16.51,3.44,2.2,22.2
1991-11-29,27.2,14.3,0,16.76,3.57,2.41,22
1991-11-30,26.6,13.7,0,16.74,3.6,2.43,21.4
1991-12-01,26.8,13.2,0,16.92,3.58,2.55,20.9
1991-12-02,27.1,13.7,0,16.58,3.53,2.4,21.2
1991-12-03,25.6,13,0,16.71,3.58,2.23,20.7
1991-12-04,25.1,12,0,16.53,3.39,1.9,20.3
1991-12-05,25.3,12.6,0,16.28,3.29,1.87,20.8
1991-12-06,25.7,13,0,16.27,3.29,1.93,21.2
1991-12-07,26,14.4,0,14.5,3.02,1.81,21.9
1991-12-08,26.1,15.3,0,13.31,2.72,1.85,22.3
1991-12-09,26.9,16,0,13.73,2.74,1.99,22.8
1991-12-10,26.1,17.6,0.2,12.46,2.43,1.68,23.1
1991-12-11,26.8,15.8,0,13.32,2.93,1.94,23
1991-12-12,27.2,16.3,0,15.51,3.39,2.06,23.1
1991-12-13,26.5,15.1,0,15.94,3.36,1.96,22.5
1991-12-14,26.8,15.2,0,15.49,3.19,1.83,22.4
1991-12-15,26.9,16.5,0,15.28,3.21,1.96,22.8
1991-12-16,26.5,14.5,0,15.4,3.17,1.92,22.4
1991-12-17,26.5,14.9,0,15.63,3.1,1.93,22.4
1991-12-18,26.2,15,0,15.47,2.87,1.95,22.2
1991-12-19,25.9,16.1,0,15.24,2.9,1.86,22.1
1991-12-20,25.8,14.7,0,16,2.94,1.89,21.9
1991-12-21,25.6,14.7,0,15.32,2.93,1.79,22.1
1991-12-22,25.3,16,0,11.71,2.39,1.66,22.1
1991-12-23,25.6,16.1,0.3,10.06,2.06,1.66,22.2
1991-12-24,22.1,18.2,7.7,7.08,1.35,0.56,21.1
1991-12-25,25.2,18.7,9.6,9.66,1.83,0.91,21.8
1991-12-26,23.1,16.2,1.8,9.42,1.78,0.83,21.2
1991-12-27,21.1,13.5,0,15.87,2.76,1.28,19.6
1991-12-28,21.1,11.5,0,15.46,2.77,1.33,18.3
1991-12-29,21.2,9.7,0,16.49,2.97,1.43,17.6
1991-12-30,21,10.9,0,16.34,2.87,1.43,17.5
1991-12-31,18.2,12.6,0.3,3.92,1.06,0.97,16.8
1992-01-01,20.5,12.7,0,11.35,2.21,1.12,18.1
1992-01-02,20.9,11.3,0,15.01,2.78,1.34,17.3
1992-01-03,20.3,9.3,0,16.77,2.95,1.35,16.7
1992-01-04,21.2,9.9,0,16.64,2.92,1.34,17
1992-01-05,21.7,9.4,0,16.74,2.97,1.49,17.4
1992-01-06,22.8,10.8,0,16.57,3.1,1.61,18
1992-01-07,23.1,11.7,0,16.38,3.02,1.55,18.8
1992-01-08,23.4,12.3,0,16.58,3.07,1.53,18.9
1992-01-09,24.6,12.6,0,16.46,3.23,1.76,19.6
1992-01-10,24.9,12.5,0,16.78,3.26,1.85,19.9
1992-01-11,25.1,13.9,0,16.7,3.12,1.74,20.4
1992-01-12,27.1,14.4,0,16.23,3.36,1.96,21.4
1992-01-13,23,14.3,0,17.12,3.67,1.79,20.7
1992-01-14,22.3,13.6,0,15.78,2.95,1.36,19.9
1992-01-15,24,11.8,0,17.05,3.17,1.67,20.1
1992-01-16,25.3,13.1,0,17.04,3.21,1.88,20.5
1992-01-17,25.4,13.5,0,17.13,3.3,1.74,21.1
1992-01-18,25,12.1,0,17.73,3.49,2.09,20.5
1992-01-19,24.4,12.9,0,17.77,3.4,1.92,20.1
1992-01-20,24.7,12.8,0,16.19,3.06,1.89,20.4
1992-01-21,25,13.5,0,12.92,2.72,1.78,21
1992-01-22,22.1,16.1,16.4,9.3,1.71,0.81,20.3
1992-01-23,23.5,15.6,0.2,12.66,2.38,1.31,20.3
1992-01-24,24.4,12.1,0,17.25,3.3,1.72,19.9
1992-01-25,25.3,12.3,0,17.54,3.36,1.87,20.2
1992-01-26,25.5,14.6,0,14.67,2.82,1.68,21.1
1992-01-27,25.6,14.9,0,15.25,3.01,1.74,22.2
1992-01-28,25.9,17.3,0,13.8,2.86,1.84,22.5
1992-01-29,27,16.8,0,16.73,3.13,1.99,22.7
1992-01-30,27.7,16.1,0,16.81,3.24,2.08,23.2
1992-01-31,27.6,16.3,3.1,15.66,3.25,1.84,22.8
1992-02-01,25.5,16.8,0,15.08,2.92,1.53,22.4
1992-02-02,24.9,18.1,1,10.81,2.02,1.08,22.2
1992-02-03,25.8,15.4,0,18.37,3.56,1.81,22.1
1992-02-04,26.4,14.2,0,18.6,3.52,1.95,22.2
1992-02-05,25.9,16,0.5,15.27,2.96,1.65,22.5
1992-02-06,26.3,15.9,0,15.12,2.91,1.74,22.5
1992-02-07,27.1,16,16.1,14.91,2.9,1.24,22.9
1992-02-08,24.9,18.5,0,14.61,2.77,1.36,23.1
1992-02-09,25.3,16.4,0,14.36,3.07,1.61,22.2
1992-02-10,24.6,15.7,0.2,15.47,2.96,1.56,21.8
1992-02-11,23,15.2,0,15.91,3.08,1.39,20.8
1992-02-12,23.9,11.2,0,20.2,3.87,1.93,20.1
1992-02-13,25,11.9,0,20.09,3.82,2.07,20.1
1992-02-14,29.4,15,0,19.92,4.16,2.31,22.2
1992-02-15,27.2,16.7,0,20.09,4.06,2.17,23.3
1992-02-16,26,14.6,0,20.21,4.07,2.06,22.3
1992-02-17,27.7,14.7,1.2,16.47,3.33,1.83,22.6
1992-02-18,26.4,18,1.4,19.35,4.12,2.33,23.1
1992-02-19,26.4,12.7,0,21.06,3.94,2.46,21.8
1992-02-20,26.9,16.1,0.2,17.18,3.82,2,22.3
1992-02-21,26.1,19.1,3.5,10.43,2.07,1.06,22.9
1992-02-22,27.4,17.6,0.3,16.51,3.25,1.6,24
1992-02-23,26,17.7,0.2,15.32,2.84,1.05,23.5
1992-02-24,26.8,17.1,0,19.76,3.96,2.09,23.5
1992-02-25,26.4,15.3,0,19.29,3.77,2.18,23.1
1992-02-26,26.6,14.6,0,19.45,3.98,2.36,22.6
1992-02-27,27.9,14.9,0,19.95,4.56,2.5,22.9
1992-02-28,29,17.5,0,21.84,4.97,2.85,24
1992-02-29,30.7,17.9,0,21.06,4.48,2.64,25.5
1992-03-01,32.4,22.1,0,21.03,4.75,3.15,27.5
1992-03-02,31.4,19,0,22.6,5.43,3.52,26.6
1992-03-03,30.2,17,0,23.06,5.41,3.43,25.6
1992-03-04,31.1,15.7,0,22.99,5.46,3.71,25.4
1992-03-05,32.8,16.6,0,22.94,5.99,3.91,26.3
1992-03-06,34.2,18.6,0,22.71,5.48,4,27.9
1992-03-07,33.1,19.7,0,23.19,5.62,3.94,27.9
1992-03-08,31.9,17.6,0,23.31,5.36,3.73,27.3
1992-03-09,32.3,18,0,23.08,5.02,3.69,27.7
1992-03-10,32.1,19.9,0,19.94,4.51,3.15,28.2
1992-03-11,33,21.9,0,21.86,4.92,3.48,29.4
1992-03-12,34,21.7,0,21.47,5.21,3.64,29.8
1992-03-13,34.7,22.7,0,22.68,5.35,3.85,30.4
1992-03-14,34.8,21.4,0,23.03,5.51,4.2,30.6
1992-03-15,36.1,24.2,1.4,21.42,6.18,4.29,30.6
1992-03-16,32.6,22,0,24.1,5.87,3.94,29.4
1992-03-17,32.9,19.8,0,23.58,5.18,3.76,29.4
1992-03-18,34.7,22.3,0,23.3,5.59,3.91,30
1992-03-19,33.9,24.4,0.5,22.29,5.46,3.02,30.7
1992-03-20,33.4,24.3,0,21.99,5.35,2.78,31
1992-03-21,33.7,23.8,0,23.12,5.61,2.75,31
1992-03-22,34.6,24.4,0,23.17,5.56,2.94,31.8
1992-03-23,36.2,24,0,22.83,5.6,3.97,32.3
1992-03-24,36.7,24.9,0,23.43,6.07,3.83,32.9
1992-03-25,36.1,24.8,0,24.41,6.38,4.57,33
1992-03-26,35.9,22.6,0,24.88,6.37,4.45,32.4
1992-03-27,36,22.6,0,25.05,6.63,4.39,32.3
1992-03-28,36.4,22,0,25.39,6.52,4.62,32.3
1992-03-29,37,22.2,0,24.94,6.74,4.83,32.8
1992-03-30,37.3,24.1,0.1,23.3,6.09,4.65,33.7
1992-03-31,34.4,25.2,0.3,19.84,5.37,3.4,32.7
1992-04-01,35.3,24.7,0,23.43,6.41,4.33,32.8
1992-04-02,35.8,21.9,0,25.52,6.18,4.59,32.9
1992-04-03,36.9,23.4,0,25.22,6.47,4.88,33.4
1992-04-04,37.4,23.4,0,24.6,6.21,5.01,33.8
1992-04-05,37.4,25.2,0,23.4,5.58,4.98,34.3
1992-04-06,37.2,25.4,0,24.31,5.93,4.87,34.3
1992-04-07,38.1,24.9,0,25.38,6.42,5.12,34.4
1992-04-08,37.4,24.5,0,26.06,6.71,5.22,34.5
1992-04-09,38,24,0,25.91,6.66,5.18,34.5
1992-04-10,38.9,25.3,0,26.05,6.56,5.41,35.2
1992-04-11,39.5,24.8,0,25.98,6.95,5.66,35.7
1992-04-12,39.6,26.2,0,24.89,6.83,5.32,36
1992-04-13,39.4,26.6,0,24.51,6.36,4.95,36.1
1992-04-14,39,26.1,0.5,24.72,6.6,4.85,35.7
